1,-6,-2,-2,2,0,0,-2,-4,0,0,2,-4,4,-6,2,-4,-2,-2,0,4,2,6,2,0,-6,2,0,4,2,0,4,0,-2,2,2,0,0,0,0,4,2,-2,0,2,2,-2,-4,2,0,-4
10,2,0,0,0,4,0,0,4,-2,-4,0,-2,0,-2,4,2,8,-6,-2,0,4,6,2,-2,0,-4,8,2,-2,-4,4,0,6,-2,2,0,2,2,6,0,-6,0,2,10,2,4,2,-4,-2,6
20,-10,-10,0,-10,10,-2,-10,6,10,-8,-10,-10,10,10,-6,10,-10,-2,0,10,-2,2,-4,6,10,-4,-10,-10,-10,2,-10,6,0,-2,10,-10,-4,0,2,2,-4,10,2,-10,10,-4,-10,-10,-10,-10
30,10,-10,-10,-10,6,10,-10,2,2,-10,-6,-10,-10,-10,-10,-10,10,8,-10,4,-10,10,6,10,-4,-10,-10,-10,-10,10,0,-10,-2,10,6,-10,-2,10,10,0,-10,-8,-10,-10,4,-10,0,-10,0,-10
40,2,0,10,-10,-10,6,10,4,10,10,-10,-4,10,-10,-10,-10,-6,-10,10,10,10,-10,-2,-10,4,10,-2,-10,-10,-2,10,10,-10,-10,-10,8,-10,10,4,-10,-10,10,10,-10,10,10,6,10,10,10
50,10,10,6,10,10,10,10,-10,-10,10,-10,-10,-10,-10,0,10,-10,10,6,-10,10,10,-10,-10,-10,-10,-10,10,6,-6,-10,-10,10,-10,10,-10,10,10,10,10,10,10,6,-10,10,10,2,-10,10,-10
60,6,-10,-10,10,-10,10,-10,-2,6,-10,-10,10,6,-6,-10,10,-10,-10,-10,10,-10,-10,6,10,-10,6,6,6,10,10,-10,-10,10,10,-10,10,10,-2,6,-10,10,6,10,10,6,-10,10,10,-10,-10
70,-10,10,10,10,10,10,10,6,-10,-10,10,10,-10,-10,10,-10,-10,-2,10,6,10,6,10,-10,2,10,6,-10,10,-10,-10,10,-10,10,10,10,10,10,-10,-10,-10,10,10,6,10,-10,10,6,10,-10
80,-10,-10,-10,10,-6,10,6,10,10,10,-10,10,-10,-10,-10,-10,-10,6,-10,-10,-10,10,-10,6,10,10,-10,10,-10,6,10,-10,10,10,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,-6,-10,6,6,-10,-10
90,6,10,-10,10,-10,10,-2,-10,-10,10,10,-10,-10,6,-10,-10,-10,-10,10,-10,10,-10,10,-10,6,6,10,-10,-10,6,-10,10,-10,6,-10,10,10,-10,6,10,10,-10,10,-10,-10,10,-10,-10,10,-10
100,-10,-10,-10,-10,10,6,10,6,6,-10,10,10,-10,10,10,10,-2,-10,-10,-10,6,-10,-10,6,6,10,-10,-10,10,-10,10,10,-10,-10,-10,-10,-10,10,10,6,-10,-10,-10,6,-10,-10,10,-10,10,6
110,-10,10,10,10,6,10,-10,6,10,6,-10,-10,6,6,-10,6,10,-10,6,6,-10,10,10,-10,10,-10,10,-10,10,6,10,6,-10,10,-10,-10,-10,-10,6,-10,-10,10,-10,-10,-10,10,10,-10,-10,6
120,-10,10,-10,-10,-10,-10,6,10,10,-10,-10,10,10,-10,10,6,10,-10,-10,6,10,-10,-10,6,6,-10,6,-10,-10,10,6,10,6,10,10,-10,10,10,6,6,10,10,-10,10,6,6,-10,10,10,10
130,6,10,10,6,-10,6,10,6,10,10,-10,-10,10,-10,-10,10,-10,6,10,-10,-10,-10,10,6,-10,10,10,10,10,10,-10,10,10,-10,6,10,10,6,10,10,-10,-10,-10,6,-10,-10,-10,10,6,-10
140,10,-10,10,10,-10,6,10,10,-10,6,10,10,10,10,6,10,10,10,6,10,6,10,6,10,-10,10,10,-10,10,10,10,10,-10,10,-10,6,10,10,-10,10,-10,6,10,10,6,10,10,10,10,10
150,-10,10,6,10,10,10,10,-10,-10,10,-10,10,10,-10,10,10,10,-10,10,-10,10,6,10,6,10,10,-10,10,10,10,10,-10,10,6,10,10,10,10,10,-10,10,6,10,10,10,-10,10,-10,10,6
160,6,10,10,10,-10,-10,-10,6,10,-10,10,10,10,-10,10,10,10,10,10,10,6,10,6,6,10,10,-10,10,6,-10,10,10,10,6,-10,10,10,10,-10,6,6,6,10,10,-10,10,10,-10,6,-10
170,10,10,6,-10,6,6,10,6,6,10,-10,6,-10,10,10,-10,6,6,-10,10,-10,6,10,10,10,10,10,10,6,10,10,6,-10,6,10,6,10,10,6,10,6,-10,10,10,10,-10,-10,10,6,-10
180,10,10,10,6,10,6,-10,10,6,10,6,10,10,6,10,10,10,6,-10,10,10,10,10,-10,10,-10,10,10,6,6,10,10,6,10,-10,10,10,10,10,-10,10,10,10,10,10,6,10,10,6,10
190,10,6,10,6,6,10,10,-10,-10,10,10,10,6,10,-10,10,-10,10,10,10,10,10,6,6,10,10,-10,10,10,10,-10,-10,10,6,10,10,10,10,-10,-10,10,10,6,10,10,10,-10,6,6,10
200,10,10,-10,10,10,10,10,10,10,10,-10,10,-10,10,10,6,-10,10,10,10,10,6,10,10,10,6,-10,10,10,10,10,10,10,10,10,10,6,6,10,10,6,10,6,10,10,10,10,10,10,10
