1,2,-4,-2,6,4,2,-2,4,-2,0,2,4,2,2,8,2,0,-4,0,2,-2,2,-2,0,-2,-4,-2,2,0,2,0,0,0,-2,0,4,4,4,-4,2,2,-2,-4,2,4,2,-4,8,-4,-2
10,0,4,8,4,6,0,-2,-2,2,-2,6,0,0,0,-6,-4,-8,8,0,8,4,-2,0,4,-2,-2,4,8,0,-4,6,-2,-8,-6,0,-6,-2,-8,-2,-6,-4,-10,-6,-6,-4,-4,4,0,2,2
20,4,-4,6,-6,10,-4,0,10,-4,6,10,-4,2,-10,-8,10,-8,6,-6,2,-4,-10,2,8,10,8,-4,-6,2,0,2,0,6,0,0,6,10,-2,0,4,-4,6,-10,0,4,-6,6,2,10,4
30,-6,0,10,10,-10,-2,-2,-2,10,10,2,0,10,2,-10,10,-10,8,-2,-10,-2,-10,-10,-10,10,-10,-10,2,-10,-4,-8,10,6,-10,-10,-2,-2,-2,10,-10,0,10,-4,10,2,-10,-10,-4,10,2
40,4,10,10,10,10,10,10,10,-2,10,10,2,2,10,2,10,10,-2,10,-6,-10,10,-2,4,10,-6,10,10,10,-10,0,10,-10,10,10,-10,10,10,10,-2,10,-10,-10,10,2,6,-10,-4,10,10
50,-2,-10,10,10,10,10,10,10,-6,10,-2,10,10,10,10,2,2,10,-10,10,-10,-6,6,-2,2,-10,10,10,10,-2,-10,-2,2,10,0,6,10,-10,10,10,10,10,6,-2,0,10,10,-2,-10,-2
60,-2,10,-6,-6,-2,10,10,-2,-10,-6,-2,-2,-10,6,-2,10,-2,6,-2,6,-10,10,-2,10,-2,-2,-2,10,10,10,-10,10,-10,-2,-10,-10,-2,10,-2,10,-2,-10,-10,10,10,-2,-10,6,-2,10
70,-2,-10,6,-10,-6,10,-2,10,-2,-2,-10,6,-6,-2,-10,-2,-6,-6,10,-2,-2,-6,-10,-2,-2,10,-10,10,10,-10,-10,10,6,10,10,-6,-10,-6,-10,-10,10,-10,-10,10,6,10,-10,-2,-2,6
80,6,10,10,10,-2,10,-6,-2,6,-2,-2,10,-2,-10,6,10,-10,6,-2,10,10,10,-2,-2,-2,-10,10,10,-10,-6,10,-2,6,-10,-2,10,10,-2,-10,6,-2,-6,10,-10,-10,-2,-10,6,-2,-10
90,-10,-2,-10,-10,10,-10,-2,-2,6,-10,-10,-2,-10,-10,-10,-2,-2,-10,10,10,-2,6,6,-2,-10,-10,-10,-10,-10,6,6,-10,10,6,6,6,-2,-10,6,-2,-10,-10,-10,-10,-10,6,-2,-10,-10,-2
