1,4,2,-2,-2,-2,0,-2,2,-6,-4,-2,0,2,2,2,0,0,-8,-6,0,4,-6,2,0,-2,-2,2,4,4,4,0,-4,-2,4,-2,2,-2,2,0,6,-4,-2,0,-4,2,0,2,-2,-4,0
10,0,-10,0,0,2,8,6,0,6,-4,2,0,2,0,-4,-2,-4,0,-2,0,4,2,2,-4,-2,-4,8,6,-6,6,-4,6,4,-2,-2,0,-4,0,2,0,2,-2,-2,0,0,-2,4,-4,-4,2
20,-2,6,-6,10,-10,10,2,-8,-8,10,10,-2,-10,10,2,-4,0,-10,10,-6,10,-2,6,-8,6,-4,0,2,10,-10,8,-6,10,4,-2,0,-4,-6,-2,10,-10,-10,0,-2,-6,10,-2,-6,-10,4
30,-10,10,-10,10,-10,-10,10,4,10,10,10,-10,10,-10,-10,-8,-8,10,10,4,-2,-6,-10,-10,-4,-10,10,10,-4,-8,10,-10,10,-10,2,-4,-10,10,-10,-10,-10,-4,6,-6,6,10,2,10,10,10
40,0,10,6,-10,-10,-10,-2,2,10,-10,10,2,10,10,-10,10,10,10,10,-10,10,10,10,10,10,6,10,-10,-4,0,10,10,6,-10,10,-10,10,2,6,10,10,10,6,2,10,-10,10,6,-10,10
50,10,6,10,-2,10,10,10,-10,10,-10,6,10,10,10,10,10,6,10,10,10,6,10,10,-4,10,10,-10,10,10,-6,10,10,-10,10,10,6,6,10,-2,10,10,-10,6,10,10,10,10,10,10,10
60,10,10,-10,10,10,-10,10,-2,10,10,10,-10,10,-10,6,10,-6,10,10,10,10,10,-10,2,10,-6,-10,10,10,0,10,6,10,4,-6,-6,10,10,10,10,10,10,4,10,10,10,10,10,-6,10
70,6,10,6,10,10,10,10,10,6,-6,10,10,10,2,10,10,10,-10,-10,10,6,10,6,-6,10,10,-6,10,10,10,6,-6,10,-6,10,-6,-10,-6,6,10,10,6,10,6,10,-6,10,6,10,10
80,10,6,10,10,10,-6,6,10,-6,10,10,-6,6,6,6,-6,-6,10,10,10,10,-6,10,6,-6,-6,10,10,10,-6,10,-6,10,10,6,10,-6,10,6,10,6,-6,10,10,6,10,-6,6,10,10
90,10,-6,10,-6,-6,10,-6,10,10,10,10,10,10,10,-6,10,-6,10,6,10,10,10,6,10,-6,10,10,6,6,10,6,10,-6,6,6,10,10,10,6,10,10,6,10,10,6,10,10,6,10,10
100,10,6,-6,6,-6,-6,10,6,10,10,-6,10,6,10,-6,-6,-6,10,10,10,10,-6,10,6,10,6,6,10,-6,10,10,10,10,10,10,6,10,10,10,10,10,6,6,6,10,10,10,-6,-6,10
110,10,-6,-6,-6,10,10,10,6,10,10,-6,-6,-6,-6,10,10,10,-6,-6,10,10,10,10,-6,-6,10,-6,10,-6,10,-6,10,6,10,10,10,10,-6,10,-6,-6,6,10,10,-6,6,10,10,-6,6
120,10,10,-6,-6,-6,-6,6,10,-6,-6,-6,6,-6,10,10,10,10,6,-6,-6,-6,-6,6,10,-6,10,10,10,6,-6,10,10,10,10,-6,-6,10,10,-6,6,6,10,10,6,10,6,6,10,10,10
130,10,6,-6,10,6,-6,-6,10,-6,-6,10,-6,10,-6,10,-6,-6,-6,10,10,10,-6,-6,-6,10,10,10,10,-6,10,10,-6,-6,-6,10,6,10,-6,10,-6,10,-6,6,-6,10,10,-6,-6,-6,-6
140,10,10,10,10,10,10,10,10,10,-6,-6,10,10,10,10,10,-6,10,10,-6,-6,-6,10,-6,10,-6,-6,10,-6,-6,10,-6,10,-6,10,-6,6,-6,-6,10,10,10,-6,6,6,-6,10,10,-6,10
150,-6,-6,-6,-6,10,-6,10,-6,-6,-6,10,10,-6,10,10,10,-6,10,-6,10,10,10,-6,10,-6,10,-6,10,-6,6,-6,-6,10,-6,10,-6,-6,10,-6,-6,-6,-6,-6,10,10,10,10,-6,-6,-6
160,10,-6,-6,10,-6,10,10,10,-6,-6,-6,-6,-6,10,-6,10,10,-6,-6,10,-6,10,10,-6,10,-6,10,10,-6,-6,-6,10,10,10,-6,10,-6,10,10,10,10,-6,-6,10,-6,10,-6,10,-6,-6
170,-6,-6,-6,10,10,10,-6,-6,10,-6,-6,10,-6,-6,-6,-6,-6,-6,-6,-6,10,10,10,-6,10,-6,-6,-6,10,-6,-6,10,-6,-6,10,-6,-6,-6,-6,-6,10,-6,-6,10,10,-6,-6,-6,-6,10
180,10,-6,10,-6,10,-6,10,-6,-6,10,10,-6,-6,-6,-6,10,-6,-6,10,10,10,10,-6,-6,-6,10,6,-6,-6,-6,-6,-6,10,6,10,10,-6,-6,10,-6,10,10,10,-6,-6,-6,10,10,10,10
190,6,-6,10,-6,-6,6,-6,-6,10,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,10,10,-6,-6,-6,10,-6,10,-6,10,-6,-6,-6,10,-6,10,-6,-6,-6,-6,-6,-6,-6,-6,-6,10,-6,10,-6,10,-6
200,-6,-6,10,10,10,-6,10,-6,10,-6,-6,-6,-6,6,-6,6,-6,-6,-6,10,10,-6,-6,10,10,-6,10,-6,-6,-6,-6,-6,10,10,10,-6,10,-6,10,-6,-6,10,10,-6,-6,-6,-6,-6,-6,-6
