1,4,-2,-2,2,2,-4,-2,0,4,-4,-2,-2,0,2,-6,-4,4,-2,4,-6,4,-2,2,0,2,0,6,-4,-2,-4,4,-4,0,4,0,4,2,-6,-2,0,-2,2,4,-2,-2,0,2,2,2,0
10,-4,0,-8,-4,0,4,-2,0,4,2,6,0,4,-2,0,6,-4,-6,-6,8,-6,-8,0,-2,2,2,4,6,2,2,6,6,2,0,2,2,0,8,4,2,2,4,0,-4,0,2,2,4,4,-4
20,0,10,10,10,0,-10,-10,10,10,-8,-6,4,-2,2,4,-8,6,-6,10,-2,-2,-6,10,4,10,6,-2,0,-10,10,6,10,-2,-4,0,10,8,8,0,-10,6,2,0,-4,10,10,10,-6,-10,10
30,10,-10,-2,10,4,10,10,2,-10,10,-8,-10,-4,10,0,-6,4,-10,4,6,-10,10,10,-10,-2,10,-10,4,10,10,10,4,10,4,0,8,-6,4,-10,-10,10,-6,10,10,10,-10,-10,0,-8,-2
40,2,-10,-10,10,2,10,-10,10,-10,10,-10,10,-10,-10,-10,6,-6,-10,10,-10,10,-10,-10,6,-4,-8,-10,-10,10,10,10,-10,-10,-10,10,-10,10,10,10,10,-8,10,-10,10,-10,10,10,-8,10,10
50,-10,-10,10,10,10,-6,2,10,-10,-10,10,10,-10,-10,-10,-10,-6,-10,-10,10,-10,-10,-6,-10,6,10,-10,6,-10,-10,10,-10,-2,-10,-10,10,10,-10,-10,-10,-6,-10,-10,10,6,10,10,-10,10,10
60,10,-10,10,10,10,10,10,10,10,-10,10,6,6,-10,10,-10,10,-6,-10,6,6,-2,-10,-10,10,10,-6,-10,6,-10,-10,6,10,-10,-10,10,-2,10,-10,-10,10,-6,-10,-10,-10,-10,-10,-10,10,-10
70,10,10,-10,-10,-10,6,-10,-6,10,-10,10,10,-10,-10,10,-10,10,-10,6,6,-10,6,10,-10,10,-10,6,10,10,-10,-6,-10,6,-10,-10,10,-6,10,-6,-10,10,10,-10,10,-10,-10,6,6,10,-6
80,10,10,-10,-10,6,-10,10,10,6,-10,-6,-6,-10,-10,-6,-10,-6,-6,-10,-10,6,-10,-10,6,10,-10,-10,-10,-10,-10,-10,-10,-10,-6,10,-10,10,10,10,10,-10,-6,-6,10,-10,-6,10,-10,-10,10
90,-6,-6,-10,-10,-10,6,-6,-10,6,-6,-10,-10,-6,-10,6,6,6,-10,6,6,6,-6,-10,-10,-10,6,-10,-6,-10,10,-10,-6,-10,-10,-10,6,6,-10,6,-10,10,-6,10,-6,6,-10,-10,10,10,-10
100,-10,-10,-10,6,-6,-6,-10,-6,-10,-10,-6,10,-10,10,-10,-10,-10,-10,-10,-6,-10,-10,6,10,-10,-10,-10,10,-10,-6,6,-10,-10,-10,6,-6,-10,-10,10,-6,-10,-10,10,-6,-10,-10,-10,-10,-10,-10
110,-10,-6,6,-10,-10,-10,-10,-10,-6,-10,-10,-10,-6,-6,-10,-10,-10,-10,6,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,6,-10,-10,6,6,10,6,6,-6,6,-10,10,6,-10,6,-10,6,-10,-6,10,6
120,-10,-6,-10,-10,10,-10,-10,6,6,-10,6,6,-10,-6,-10,6,-6,-10,6,-10,-10,-10,-10,6,-10,-10,-10,6,6,-6,-6,-10,-10,-6,6,-10,6,-10,-10,-10,6,6,-10,6,6,-10,-10,-10,6,6
130,-6,6,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,-6,-6,6,10,-10,-6,-10,-10,-10,-10,-10,-10,6,-10,6,-10,6,-10,-10,-10,-10,-10,-10,6,-10,6,6,-6,6,-10,-6,-10
140,-10,6,-6,-10,6,-10,-10,-10,-6,-10,-6,-6,-10,-10,6,-10,-10,-10,6,-10,-10,-10,6,-10,-10,-10,6,-10,6,-10,-6,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,6,-10,-10
150,6,-10,6,6,-10,-10,-10,-10,-10,-10,-10,-10,-6,6,-10,-10,6,-10,-10,-10,-10,-10,6,-10,6,-10,-6,-6,-10,-10,-6,-10,6,6,-10,6,-10,-10,6,-10,6,-10,6,6,-10,-10,-10,-10,-10,-10
160,-10,6,-10,6,6,-6,-10,6,6,-10,-6,-6,6,6,6,-10,6,6,-10,-10,6,-10,-10,6,-10,-10,6,-10,-10,-6,-10,-10,-10,6,-10,6,6,6,-10,-6,-6,6,-10,6,-10,6,-10,-10,-10,6
170,-10,-10,6,-10,-10,6,-10,6,-10,-10,-10,-10,-10,-10,6,6,-10,-10,-10,-10,-10,6,-10,-10,6,-10,-10,-10,-10,-10,-10,6,-10,6,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,6,-10
180,-10,-10,-10,6,6,6,-10,-10,6,-10,-10,6,-10,-10,-10,-10,-10,-10,-10,6,6,-10,-10,6,-10,6,-10,-10,6,-10,-10,-10,-10,6,6,-10,-10,6,-10,6,-10,6,-10,6,-10,-10,6,-10,-10,-10
190,-10,-10,6,-10,-10,6,-10,6,6,-10,-10,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,6,6,6,-10,6,-10,-10,6,-10,-10,6,6,6,-10,6,6,-10,-10,6,-10,-10,6,-10,6,-10
200,6,6,-10,-10,6,6,-10,6,6,6,-10,6,6,6,6,-10,-6,-10,6,-10,6,6,6,-10,6,-10,-10,-10,6,-10,-10,6,6,-10,-10,6,6,6,-10,6,6,6,6,6,6,6,-10,-10,-10,-10
