1,0,-4,-4,-6,-6,4,-6,-4,4,6,4,4,-2,0,4,2,6,2,4,4,4,2,0,2,0,-8,-8,-4,0,-8,-6,8,0,4,-10,2,-4,2,8,4,2,-6,0,-2,-2,2,-2,-4,0,0
10,4,-2,6,8,8,0,-6,-4,2,2,2,-2,-6,0,10,4,-4,8,2,4,-6,-2,-2,-6,6,-2,14,2,-6,6,0,-2,-4,-2,0,-4,-2,-4,-6,-12,-8,4,-2,-10,8,6,-4,10,-4,-12
20,14,-20,6,20,14,6,-6,-4,8,2,18,18,-10,-6,20,0,2,-4,-6,-10,0,2,-20,-14,18,-4,-20,-8,-2,-12,18,-12,16,20,18,12,-20,8,-8,10,-4,14,-16,-10,16,2,6,2,-8,-18
30,-14,-20,20,20,20,-4,6,12,-4,-20,2,-20,-20,-4,2,14,-20,-8,-12,-20,-20,-6,-20,-2,14,-6,-8,20,-14,-20,2,-20,-20,-4,-8,2,14,12,-14,-14,-14,16,10,-16,14,-4,-6,-20,-20,-14
40,-10,-12,12,-14,-20,-20,20,-10,-14,20,14,0,20,-2,-20,-20,20,-20,-20,8,-10,20,-20,10,0,16,-20,4,20,6,2,-2,20,-18,-10,-20,-16,-20,20,-20,-20,10,20,20,20,-18,-14,10,-20,-20
50,20,-2,20,20,-10,-20,-20,0,-20,-20,0,12,20,20,-20,12,-20,14,20,-6,-20,20,10,2,12,-2,16,20,-14,-8,0,20,-20,-8,-8,-12,12,-20,-6,20,20,20,-14,-4,-10,-10,20,20,-20,-20
60,-20,-20,4,-20,20,-20,20,6,20,-20,20,20,20,20,-20,20,-20,-2,2,-20,-20,-6,-20,-10,6,-20,20,20,-20,16,20,-20,20,20,-20,6,20,-20,18,20,-20,-20,-20,-20,20,20,6,6,20,20
70,20,20,-20,20,-20,-20,20,-18,12,6,20,-20,20,-20,-20,6,20,20,-20,4,4,-20,20,-20,-4,20,20,20,-20,6,-12,12,20,-20,14,20,-12,20,-20,20,-20,20,20,-4,-20,-20,-2,-20,-4,20
80,20,20,20,20,-20,20,20,20,-20,12,20,-20,20,-20,20,-8,-20,-20,20,-20,16,-20,-20,-20,20,-20,-20,-16,-20,-20,20,-20,-20,10,-20,2,20,-20,20,20,-20,-20,-20,4,8,8,20,10,-20,20
90,-16,14,-20,-20,20,-2,4,-20,20,20,20,20,20,-20,20,0,-20,-20,-20,-20,4,-20,-20,-4,-20,-20,-20,-20,20,-20,8,20,-2,-16,20,-20,-4,20,16,-20,-20,-16,20,-4,-20,2,20,-4,-16,20
100,-20,20,-20,-20,-20,4,20,-2,20,-20,-20,20,20,-20,20,20,10,20,-20,6,-20,20,-20,-20,-20,-16,20,12,-20,4,6,20,-20,-8,4,-20,20,-20,20,-4,-20,4,4,-10,20,20,20,4,-20,-20
110,-8,-20,20,4,-20,4,20,16,20,-20,4,-20,-20,4,20,20,4,4,-20,-20,-16,-20,20,-20,4,4,4,-20,20,20,-4,4,8,-20,-20,4,0,0,-20,4,-20,20,-20,-20,20,-20,20,12,20,-20
120,20,8,-16,4,4,4,20,-16,-20,-20,-8,0,-20,-20,12,20,20,-20,-20,20,4,20,20,-20,-20,20,-20,20,-20,-16,-16,-20,-20,-20,4,-20,8,12,-8,-20,20,-20,-20,-16,-20,20,20,20,20,4
130,20,20,20,-4,20,-4,-20,-20,-20,20,20,20,20,-20,20,20,-20,12,20,-20,-20,20,20,-16,-20,8,-20,-20,-20,20,20,-20,20,8,-20,-20,-20,20,-4,20,4,20,20,-20,20,-20,-4,-16,-20,-4
140,8,20,20,-20,-20,-20,20,20,20,-20,20,20,-20,4,8,-20,-4,20,-20,20,-20,20,8,20,8,20,20,20,-20,-16,8,-20,-20,-4,-4,-20,20,0,20,-4,20,20,-20,20,20,20,-20,20,20,20
150,20,20,4,20,20,20,20,20,20,-20,20,-20,20,20,20,20,-20,8,20,20,-20,20,-4,4,20,-4,-20,20,20,20,-20,-20,20,20,20,20,-16,-20,20,20,-20,20,20,20,20,20,20,-4,-4,4
160,-4,20,20,-20,-20,-4,20,20,20,8,-20,8,20,20,20,-20,-20,20,-4,-20,20,20,-4,-16,-20,-20,-20,-20,-20,20,-20,20,20,8,20,-20,20,20,-20,20,-20,20,-20,-4,-20,-16,-20,20,20,20
170,20,-20,-4,8,20,20,-4,20,-20,20,20,20,20,20,20,20,20,0,8,20,-16,-16,0,20,-20,20,20,20,-20,-20,20,-16,20,-4,0,-20,20,-20,-20,-16,20,20,20,20,8,-20,-16,-20,20,-16
180,-16,8,20,20,-4,20,4,20,-20,20,-20,-20,20,20,8,8,-16,20,20,20,20,-20,20,20,-4,-4,20,20,-20,20,20,20,20,20,20,-16,20,20,20,20,-16,-4,20,20,20,20,-20,20,20,20
190,8,20,20,20,20,-20,20,20,20,20,20,-20,0,20,20,-20,-4,20,0,-4,20,20,-4,20,-20,-20,20,-16,20,-16,-20,-20,-20,20,20,-16,-4,-16,20,-4,20,20,-20,20,-20,-4,20,-4,-4,20
200,-4,20,20,-4,-20,20,0,20,-4,20,20,0,20,-4,-4,-4,20,-4,-4,-16,-4,20,20,-20,20,20,-20,20,20,-20,-16,20,20,20,20,-4,20,20,-20,20,-20,20,20,20,20,20,-4,20,20,-20
