1,8,12,2,6,4,2,6,2,6,6,-2,2,6,6,8,-2,4,-10,6,0,-6,-2,-6,6,-4,0,-4,-8,-4,0,2,-8,-2,0,6,8,-4,0,-4,-2,-6,6,-2,4,4,0,2,12,0,-8
10,6,-2,-12,4,6,2,4,-10,-6,-6,2,2,-14,16,-10,6,4,0,6,12,-12,-6,-2,-8,-12,2,-18,0,-2,-8,-2,-6,-8,-10,-6,-4,18,-6,-14,6,6,-6,-10,0,0,8,2,4,2,-8
20,0,-24,6,-6,-16,8,2,-22,18,-20,0,-8,-12,-20,10,-16,-4,-2,6,-2,8,24,-18,12,-6,-14,-26,-10,20,2,12,-16,-2,8,-8,4,-6,-10,-6,-14,14,-4,-28,-4,-2,-18,-8,6,-20,8
30,20,-4,-6,20,-6,18,0,16,-14,20,-20,-30,16,10,18,30,12,-2,-12,4,6,30,6,16,-30,-4,-20,-14,-10,28,4,16,30,-10,4,-12,-8,-30,4,30,6,-14,2,26,4,-2,-14,0,2,-20
40,-28,-18,18,30,-22,24,-30,30,-14,18,8,-30,30,0,2,8,-30,16,-16,0,-30,-16,-10,-30,-6,-24,20,22,-12,30,30,-18,-18,20,-22,4,30,26,0,-30,18,24,30,-20,20,16,-22,30,-18,4
50,-30,16,30,30,-14,-30,20,22,-12,30,-18,-30,28,20,-30,-26,-20,-24,-16,20,14,22,-18,24,-12,0,-12,-22,-30,18,0,30,-6,12,-30,-30,30,26,-26,-30,-20,18,30,0,30,-12,-24,30,0,30
60,-30,-30,-20,-30,-30,-10,-8,-30,4,18,-18,-30,-14,30,20,18,30,24,-30,30,-30,-14,12,-10,-30,-30,-28,-20,22,26,-30,-30,30,-26,8,-30,-30,30,6,28,24,-30,-30,24,0,-12,30,-30,-14,30
70,-30,30,-30,-30,-30,22,-20,4,12,0,10,10,-30,30,-26,-30,-30,-4,-30,14,-30,-30,30,-30,-18,-18,-8,-30,-14,26,22,-4,4,30,-22,12,18,-30,22,-30,-6,-8,4,30,-8,-30,-30,20,16,-24
80,2,-30,30,-18,-30,14,-4,14,30,30,-30,-30,30,10,-30,-30,-8,6,28,-30,30,-30,30,10,-12,-2,30,-30,-30,18,-24,-6,-4,-4,22,30,30,30,-30,30,-30,-30,30,26,-30,16,-30,14,-30,-30
90,-26,-30,-30,16,-30,-8,-30,30,-30,-30,-28,-30,-24,-30,30,-30,20,4,30,30,-24,14,-30,16,30,30,-4,-6,26,14,-6,24,-4,-8,30,2,-30,-4,-2,26,-2,0,30,-20,20,30,30,-12,-8,30
100,-30,30,-30,30,30,-30,30,-14,30,30,30,-30,22,30,2,-30,30,-30,-30,24,30,-22,6,26,14,26,-30,14,-8,-26,2,-26,22,-30,30,-30,-30,-18,30,4,12,6,-4,10,16,30,-8,18,30,12
110,-30,0,-30,30,-30,-30,-30,20,-30,30,30,-10,30,-30,0,30,30,30,-18,30,-30,28,-12,-4,-30,-4,2,-8,-8,-10,28,-30,30,-30,8,30,30,30,30,-30,30,6,-30,-30,-30,8,30,30,30,30
120,30,-30,16,-16,-26,30,14,26,30,30,-4,-10,30,-26,30,-30,-30,30,28,20,30,-8,-30,-30,-2,-30,30,30,30,-30,30,30,30,-30,-30,-30,-30,30,-30,30,30,-30,24,30,-30,-30,-14,30,-30,-30
130,2,-30,-30,-30,-26,30,30,8,-26,-30,-30,-20,30,30,-30,-2,30,4,-30,-12,-30,30,8,6,-26,-30,-30,-30,8,18,-4,30,30,-30,-30,30,-30,30,-30,18,30,0,30,30,-2,-30,30,12,30,30
140,30,30,30,30,-30,30,-30,30,30,30,-30,-8,-30,-30,-30,30,30,-30,20,-10,-30,-30,30,30,30,-2,-8,-20,-30,0,-30,-30,30,-30,-26,26,-30,-26,-26,-14,-30,-30,-30,30,-16,-10,-30,-30,-30,-30
150,-12,-16,-30,22,0,-30,-30,30,-30,30,-4,30,0,-2,-30,30,-30,30,-22,-30,-30,30,-30,-30,30,-30,-26,-30,-30,-14,-2,-30,20,30,30,-8,-30,8,-30,30,-12,-30,14,-30,-30,-30,30,-26,8,-14
160,-30,14,-26,-30,-8,30,-30,-30,-30,-30,4,-26,-30,30,-30,22,-30,-30,-26,-30,-26,14,22,22,30,30,-22,-14,-30,30,-16,-26,-26,-30,-8,-30,-30,30,-30,-26,-30,8,-30,14,-30,-8,2,30,22,-30
170,-14,-18,-26,4,-30,-8,-30,-30,30,-30,6,30,30,-26,-30,30,30,-10,22,-30,-10,-30,10,-30,-30,22,-26,10,-10,-14,22,-18,-30,-10,-30,30,-30,30,6,30,22,-18,-30,-30,-26,-30,-14,8,-26,-30
180,22,-30,-14,-30,30,30,6,22,30,-30,30,-26,-30,14,30,14,30,30,-14,-26,30,30,12,-10,-30,-26,30,-30,30,-30,30,30,30,30,30,-2,-30,30,-30,-30,30,-30,30,30,-30,30,-30,-30,6,-14
190,-14,-14,-10,-30,22,-14,-26,-30,-2,30,-30,30,-14,-14,-26,14,-26,-26,14,-2,30,30,30,-30,30,6,30,-26,30,30,-2,-14,-30,30,-14,30,-26,-30,30,-30,-30,6,30,-30,10,30,-30,6,-30,-8
200,6,30,22,-26,-30,-26,22,-14,22,14,-30,-30,22,-14,-26,-30,-30,22,-14,-30,-26,22,22,-30,-10,-14,-14,-14,14,-30,-14,-30,30,22,14,22,30,-30,-26,30,-26,-14,-26,-14,22,-30,-14,-14,-26,22
