1,2,2,-8,0,-6,4,4,2,-2,2,0,6,2,-2,-4,0,2,-8,2,2,-4,6,0,0,0,2,4,2,-4,-2,0,-4,-4,-2,-4,-4,6,8,-2,-2,-2,-2,2,-2,-2,6,2,0,2,0
10,4,2,-6,4,-8,-4,-2,-2,4,0,-2,-6,-4,2,2,-4,2,-8,6,-2,6,0,-4,4,0,-2,4,4,-4,2,0,2,4,-4,0,0,4,0,0,-4,0,-6,-4,-2,0,-2,-8,-8,-2,2
20,-10,6,6,0,4,-2,-4,10,2,-6,4,-4,-2,6,0,-10,-2,-2,-10,-4,8,-10,-6,-10,-4,-2,4,10,-10,-2,6,-8,6,-4,-10,-10,-10,-10,-8,-10,-10,10,-8,2,4,8,-10,0,-10,10
30,-8,0,-10,-6,-4,-2,-6,2,-10,-10,-10,-10,-10,10,-10,4,0,-10,-6,0,0,-10,-10,-8,-8,10,-10,-2,-10,6,-8,-10,-10,-6,6,2,-10,-10,-10,-10,-10,-6,-10,4,-10,2,-2,6,-6,10
40,2,-6,-6,8,-10,10,-4,-6,8,2,-10,-2,0,2,10,-10,0,0,-10,6,8,-10,-10,2,-10,4,-2,-10,10,-10,-10,-10,0,-10,-6,-2,-2,-10,-10,-6,2,-8,-10,-6,2,2,-10,-10,-10,2
50,-10,-6,2,-6,6,-10,-6,10,10,-6,-10,-6,2,10,10,10,-10,-10,10,-10,-6,10,10,-6,2,-10,-6,-10,6,10,10,6,-6,-10,10,10,10,-6,6,2,2,-10,-10,2,2,10,6,2,10,10
60,-10,2,-6,-10,-10,2,2,6,2,10,-6,-10,6,-10,2,2,10,2,10,-10,2,-10,2,-6,-2,-10,-10,-10,-10,2,-6,6,10,-10,-6,-10,2,2,-2,-10,10,6,10,-6,-10,-2,-2,10,-10,-10
70,-10,-10,10,-10,-2,-10,-6,-10,2,-6,-10,-6,-10,2,-10,-10,2,2,2,-10,-10,-10,-10,2,-10,-6,-10,-10,2,-6,-6,2,-10,-6,-10,-10,-6,6,-10,2,10,2,-10,-10,10,-10,2,-10,-10,2
80,2,2,2,10,-10,-2,-10,-10,-10,2,-10,-6,-10,-6,10,2,-10,-10,-6,2,-10,2,-6,2,-10,10,-6,-6,-6,-10,2,-6,-10,2,-6,-6,-10,6,6,10,-6,10,6,10,-6,2,2,-10,2,-10
90,-6,2,10,-6,-10,-6,-6,10,2,-6,-10,-6,-6,-10,-2,2,-10,-10,-6,10,2,-6,-10,-10,-6,2,-6,-6,-10,-10,10,-6,-6,2,-10,-6,10,-10,-10,-10,-10,-6,10,10,-10,-6,-10,-10,-10,-2
