1,-4,0,-4,-4,-2,0,-4,2,6,0,-2,8,2,-2,6,0,4,2,0,2,4,4,0,0,-2,4,0,-2,-4,8,2,-2,-4,-4,4,4,6,-2,0,0,-2,-2,-2,4,2,0,0,2,4,0
10,-2,-2,2,-4,-8,2,0,2,2,-6,-8,0,0,4,0,2,-4,-2,2,4,-6,0,-2,2,2,0,0,4,6,-8,6,-2,-4,-4,-2,0,0,-2,-2,0,8,2,-4,-2,2,0,-2,4,-2,4
20,10,2,10,-8,-10,0,10,-10,-4,2,10,-6,-10,6,4,-6,-10,2,2,-4,4,-2,0,-4,10,10,10,-10,-8,-4,-6,4,10,6,-4,-8,-10,10,10,8,2,-4,-4,-2,10,6,10,-10,10,10
30,-6,10,-4,6,-4,-8,-6,-10,10,10,0,10,-10,10,8,10,10,8,-8,10,-10,-8,-10,10,10,10,-8,10,10,-2,-8,-6,10,-10,10,10,-2,-4,8,10,-8,-2,10,4,-4,8,10,-10,-2,10
40,-2,10,10,-10,-10,-4,10,2,-10,8,-2,6,-10,-10,6,-10,4,10,2,10,-10,-10,-10,6,6,2,0,0,10,10,0,0,10,-10,-10,-2,-10,10,10,-2,6,10,10,10,-6,8,-10,-10,-10,-10
50,8,-10,-10,2,10,10,-10,8,-10,-2,10,-10,-10,10,4,8,-10,-10,10,10,6,-10,10,-10,0,-10,10,-10,-10,-8,10,4,10,10,10,-10,10,-10,-10,-10,4,10,10,-10,-4,-10,0,-10,10,-10
60,-10,10,-2,-10,-10,6,10,-10,-10,10,-10,10,-10,10,-10,-10,10,10,-10,-10,-2,-10,10,10,-10,10,-10,-10,10,-10,-10,-10,10,6,-10,-10,-10,10,6,-10,-2,6,-6,-10,10,-10,2,0,-2,-10
70,-10,-10,-10,2,-10,-10,-10,6,-10,-10,2,10,10,-10,-2,6,-10,6,-10,-10,-10,-10,-10,-10,-10,6,6,2,-2,-10,2,6,10,10,2,6,2,-10,6,-10,2,-10,-10,-10,6,-6,-10,-6,-10,-10
80,2,6,10,-10,-2,-10,-10,-10,-10,10,10,2,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,6,6,-10,-2,10,-10,-10,-10,10,6,-10,6,-10,-10,-10,-10,2,-10,6,-10,-10,-10,-6
90,-10,-10,-10,6,-10,-10,-10,-10,-2,2,-10,-10,-2,-10,6,-10,2,6,-10,2,-10,2,-10,-10,-10,-10,-10,-10,2,-10,6,-10,-10,-2,-10,-10,10,2,-10,2,-10,-10,-10,-10,-2,10,-10,2,-10,-10
100,2,-10,2,-10,-10,-10,-2,2,2,2,-10,-10,2,-2,2,-2,2,-10,-10,-10,2,-10,-2,-10,-10,-6,-10,10,-10,-10,2,2,-10,-10,-10,2,-2,2,-10,2,-10,-10,-10,-10,-10,-2,-10,-10,-10,-10
110,-10,-10,2,2,-2,-10,-10,-10,2,-10,-2,-10,-10,2,-10,-10,-10,-10,-10,-10,-10,-10,-2,-10,-10,-10,-10,-10,-6,-10,-10,-10,2,-10,-10,-10,-10,-10,-10,-10,-2,-2,-10,-10,2,-10,-10,-10,-10,-10
