1,4,0,-4,0,6,0,-2,-2,-2,-2,-2,0,0,-2,-2,-2,0,4,6,2,0,2,2,0,4,2,0,-2,-4,6,-4,0,-2,-2,0,0,2,4,-2,-4,0,6,0,2,-4,0,-6,4,0,4
10,-4,4,2,-2,-4,-2,0,-4,-2,0,0,0,-4,-2,-8,-4,-2,0,2,2,4,-2,4,4,-2,0,0,-4,2,2,0,-6,6,0,0,4,4,0,0,-2,-4,-2,-2,-2,4,-4,-4,-2,-6,10
20,-2,-6,-4,4,-2,-10,-2,4,10,-10,-10,-2,10,10,6,0,-10,-2,-2,-10,-2,2,4,10,-8,-4,-6,4,6,-6,-6,10,-2,-6,10,-10,10,10,10,10,-10,-6,-2,10,10,-2,-8,2,-2,2
30,-10,10,-10,-6,10,-6,0,-10,-4,-4,-10,-10,-10,-10,-2,6,10,-10,-10,4,10,4,-10,-4,-10,4,10,-2,-10,-4,-10,-6,10,-10,-10,-10,10,-10,-10,-6,6,0,-10,10,6,-8,-10,0,-10,-10
40,-4,-10,-10,10,-10,2,10,10,-10,-10,-10,-10,-10,-10,-10,4,-6,4,-10,10,-10,6,10,8,-10,-10,10,-10,4,-10,-2,-10,-10,-10,8,10,-10,-6,-2,-10,10,8,-10,-10,10,-10,-10,10,-10,-4
50,10,-10,10,10,10,-10,-10,-10,8,-4,-10,10,-10,10,-10,-10,-10,-10,-10,10,10,-2,-10,-10,-10,10,-10,10,-10,-10,-10,-10,-10,-10,-10,10,6,10,10,0,10,-4,-10,10,-4,-10,-10,-10,-10,-10
60,-10,-10,-10,-10,-10,10,-10,-10,-10,-6,-10,10,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,10,10,-6,-10,2,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-6,-10,-10,-10,-10,-10,-10
70,-10,-6,10,-6,-10,2,6,-10,-10,-10,-10,-6,6,-10,-10,-6,10,-10,-10,-10,10,-6,6,-10,10,-6,-10,10,-10,10,-2,6,-10,6,-10,-10,-10,10,-10,10,-10,-10,-6,-6,10,2,-6,-10,2,-10
80,-6,-10,10,-6,-10,-10,-10,-6,-10,-10,-6,-10,-10,-6,-10,6,-10,-6,-6,6,-10,-6,-10,-10,6,-6,6,-10,10,6,10,-10,-10,-10,-10,-2,-10,-10,-6,-10,-10,-6,6,-10,-10,-6,-10,-10,2,-10
90,10,-10,6,-10,-10,-10,10,-6,-10,-10,-10,6,-10,-10,-10,-6,-10,-6,10,-10,-6,2,-6,6,-6,-10,6,-10,-10,-10,-10,-10,-6,-10,-6,-6,-10,-6,-10,-10,-6,6,10,-10,-6,-6,-10,-6,-10,6
100,6,-10,-10,-10,-10,-10,6,-6,-6,-6,-10,-6,-10,-10,-6,-10,6,10,-10,-10,10,-10,6,-6,-10,-10,-6,-10,-10,-10,-10,-6,-10,-10,6,-10,6,-10,6,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,-10
110,-10,-10,-10,-6,-10,-6,-10,-10,-10,-10,-10,-6,-10,-10,10,6,-10,-10,-6,-10,-10,-10,-6,-10,-10,-6,-6,10,-6,-6,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,10,-10,-10,-6,6,-10,-6,6,-10,-10
120,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-6,-10,-10,-10,-10,-10,-10,-6,-10,6,-10,-10,-10,-10,-10,-10,-10,-6,6,-10,-6,-6,-10,-10,-10,6,-6,-6,-10,6
130,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-6,-10,-10,-10,-6,-10,-10,-10,6,-10,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-6,-6,-10
140,-10,-10,-10,-10,-10,-6,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-6,-10,-10,-6,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
150,-10,-6,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-6,-10,-10,-10,-6,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
160,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10
170,-10,-10,-10,-10,-10,-6,-6,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-6,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-6,-10,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
180,-10,-10,-6,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-6,-10,-10,-10,-6,-10,-6,-10,-6,-10,-10,-10,-6,-6,-6,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-6,-10,-6,-6,-10,-6,-10
190,-10,-6,-10,-10,-10,-10,-10,-10,-10,-6,-10,-10,-6,-10,-10,-10,-10,-10,-6,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,-6,-10,-10,-10,-10,-10,-10,-6,-6,-10,-10,-10,-10,-6,-10,-10,-10,-6,-10,-6,-6
200,-10,-10,-10,-10,-6,-6,-6,-10,-10,-10,-10,-10,-10,-10,-6,-6,-6,-6,-6,-6,-10,-6,-10,-10,-6,-10,-10,-10,-6,-10,-10,-10,-10,-10,-6,-10,-6,-6,-10,-6,-6,-10,-6,-10,-10,-6,-10,-10,-10,-10
