1,0,0,2,2,2,-6,4,10,2,-2,4,6,4,-2,2,4,2,2,-2,0,-2,-4,-4,-2,-2,-2,-4,0,0,6,2,-4,0,-6,4,2,2,-2,0,0,-4,6,-2,4,4,2,2,-4,0,0
10,-4,4,2,-6,0,4,-2,-2,-10,-2,4,4,2,0,0,-4,6,-6,0,-2,4,6,2,0,-2,-4,-4,8,6,0,-2,6,6,6,-6,4,-2,-2,2,-2,2,2,0,0,2,2,0,0,8,8
20,8,2,10,6,6,-4,10,0,6,-2,-8,6,10,10,8,10,2,-10,8,8,-6,10,2,-4,-2,10,-10,10,10,-2,-2,-10,-10,-10,2,-2,8,10,-10,10,2,-8,2,10,2,10,2,10,2,6
30,-2,10,10,10,0,10,-10,-10,10,10,0,-10,-10,-8,10,-10,-6,0,10,-6,-10,10,0,10,10,10,-10,-10,10,10,-10,-6,-10,10,-8,10,10,10,-8,2,10,10,10,10,10,10,-10,-10,10,2
40,10,-10,10,2,-2,-10,-10,10,10,10,10,-10,-10,-10,10,-10,6,-6,-6,-4,10,-6,-10,10,10,-10,10,8,10,-10,-10,10,10,10,2,-10,-10,4,10,8,-10,-10,10,2,10,-8,10,10,10,-10
50,10,10,10,-2,-2,-10,6,-10,-10,-2,-10,-10,-10,10,10,-10,10,-10,6,0,-10,-10,10,-10,-2,-10,-2,-10,-10,-2,10,10,10,10,10,10,-10,-2,10,4,10,-10,4,10,2,-2,-10,-10,-10,10
60,-10,10,-10,-10,2,-10,6,6,-10,-10,10,6,-10,-2,6,6,10,2,-2,10,10,-10,6,-2,10,-6,-10,-10,2,-10,-2,10,10,2,6,6,10,-4,10,-10,-2,-6,10,10,-10,10,10,-10,10,2
70,-10,-6,10,-10,2,-10,-10,2,2,10,10,10,10,2,-10,-10,-10,6,10,-10,-10,-10,-10,6,-10,-10,-2,2,2,-10,-10,-10,10,6,-10,10,10,-10,-10,10,10,-10,-2,10,10,10,-10,-10,10,6
80,10,-10,2,10,2,10,-10,-10,-10,2,10,10,-6,6,-10,10,6,-10,6,2,-10,-10,-10,6,10,-10,-10,10,-10,-10,2,10,-10,10,10,6,-10,-10,-10,6,-10,10,10,10,10,10,10,-10,10,6
90,2,10,-6,-10,10,-10,10,10,-6,-10,6,10,10,-10,2,6,6,6,2,-10,10,6,6,-10,6,-6,10,10,2,6,2,10,-6,-10,-10,-10,10,-10,2,2,10,-10,2,10,-10,-10,6,6,-10,-10
100,-10,6,2,10,10,-10,10,-6,-10,6,10,-10,6,-10,10,10,6,-6,-6,10,6,10,-6,10,-10,10,10,6,-10,10,-6,6,10,-10,6,2,-6,10,10,-10,-10,6,6,-10,10,-6,10,10,6,10
110,6,-6,-10,-6,6,2,6,10,-10,2,-10,6,-6,10,10,-10,10,6,-10,10,6,6,10,10,6,10,6,-10,10,10,10,10,-10,-10,-10,6,-10,6,-10,-6,2,10,-10,-6,10,-6,-6,6,-6,-6
120,-10,-10,6,10,6,6,-10,-10,-10,-10,10,6,-10,-10,-6,-10,-6,-10,-10,-6,6,-10,-10,-10,-10,10,-10,-6,-10,10,6,6,6,-10,-10,-10,6,-6,-10,-6,-10,-6,6,-6,-6,-10,-6,-10,6,-6
130,-6,-10,-10,-10,6,10,-10,-6,-10,-10,-10,10,-10,-10,-6,6,-10,-6,6,6,-10,6,-10,10,-10,-6,6,-10,6,-10,6,-6,6,-10,6,-10,6,6,-10,6,10,6,-6,-6,-10,10,6,10,6,-6
140,6,10,6,-6,6,-6,6,-6,-6,10,-6,-6,6,-6,-6,-6,10,6,6,-10,-6,-6,10,-6,-6,10,-6,-6,10,10,6,6,-10,-10,-10,-10,6,-6,6,-10,6,-6,6,-10,10,-10,-10,10,-10,6
150,10,6,-6,-6,10,-6,10,-6,-10,6,6,10,-10,10,-10,-10,-6,-6,-10,-10,-10,-10,-6,10,-6,-10,-10,10,-10,-6,10,6,6,10,-6,-6,10,-10,6,-6,10,6,-6,6,10,-6,-10,10,10,10
160,10,6,10,-6,-10,10,-10,6,10,-10,10,10,-6,-10,-10,10,10,10,-6,-10,6,-10,10,10,-6,6,6,-10,-10,-10,-10,6,-10,-10,6,-6,-10,10,10,-10,-6,6,10,10,6,10,10,-10,-6,-10
170,10,10,-10,-6,-10,-10,10,-6,-10,-10,10,-10,-10,10,-10,10,6,10,10,10,10,10,-10,-10,-10,10,-10,-10,-10,10,-6,-6,6,-10,6,6,-10,6,-10,6,10,10,10,10,6,6,-10,10,6,10
180,10,-10,10,-10,6,10,-6,-6,6,-10,-6,10,-10,10,6,6,6,6,6,-6,6,6,10,10,-10,-6,6,10,6,6,6,-10,10,-10,10,-6,6,-10,10,-6,-6,6,-6,-10,10,6,-10,-6,-10,10
190,-6,-10,6,6,-10,10,6,10,10,-10,-6,-10,-10,-6,-6,-10,10,-6,-6,-10,10,10,-10,-10,10,10,10,10,-10,6,-6,6,-10,-6,10,6,6,-6,10,6,6,-6,-6,10,-10,10,-10,-10,10,-6
200,6,-6,6,10,10,-10,10,-10,10,-10,6,-10,6,-10,-10,-10,-6,-6,10,10,-6,6,-10,-10,-10,10,-6,-6,-10,-6,-10,-6,-6,-10,-10,10,10,-10,-6,-10,10,6,-6,6,-6,-6,10,-6,10,-10
