1,-4,-2,-12,0,-6,0,-2,2,4,4,-2,4,2,-4,-4,2,2,2,-4,-2,4,-2,-4,0,0,0,0,0,6,-4,-8,2,4,0,-6,-4,0,0,8,-6,-4,4,2,6,-6,-2,0,2,-2,-4
10,-4,-6,12,-2,4,6,2,-6,0,4,2,-6,4,-4,-16,-6,2,4,6,2,-8,-4,8,0,-4,0,4,10,-4,2,6,0,0,-6,-8,2,2,0,-8,0,-4,0,-4,-10,-4,2,-6,-4,-4,-4
20,-12,10,-2,-6,-12,-8,20,-4,-10,20,0,-4,12,-10,18,12,-6,-12,-20,-6,4,6,-8,-2,20,-10,-16,-14,0,-2,2,-4,-14,10,-14,-4,-4,2,14,20,8,4,8,-6,2,-4,14,20,2,8
30,10,-14,-20,10,20,10,0,0,0,6,20,8,4,14,14,-20,6,-6,-4,8,-2,20,-12,-20,-2,2,-20,8,-10,12,4,4,-8,-18,-14,-14,-8,-6,8,-20,0,-10,-20,6,2,-2,10,-6,-20,0
40,-20,-6,-20,8,0,-20,-8,20,18,20,-6,-14,20,2,-6,-20,-20,-20,10,-20,-20,6,20,-2,8,8,12,-20,-20,-20,-20,-18,-8,-8,-10,-20,20,-14,-8,-18,12,-12,10,20,-8,18,12,18,-4,2
50,20,-16,-20,-20,-20,-14,-20,-20,-14,-12,-20,20,20,-2,12,2,-8,8,2,-10,-20,-8,20,16,20,20,18,4,20,-14,20,-20,-10,-20,-20,4,0,-20,-20,-14,16,-2,8,-10,-20,-2,-20,-2,-8,-20
60,-6,6,-16,-20,20,10,20,-16,20,-20,-20,-16,-20,20,20,20,-20,-14,-2,-2,-2,12,-20,6,20,-14,20,-20,20,-14,-20,-10,-2,20,-20,6,20,-2,20,-20,20,-20,-4,-20,-6,20,-20,-20,-20,20
70,20,20,-20,20,20,-16,20,-16,-2,-20,20,20,20,20,20,20,4,-18,20,20,-16,-14,-20,20,-20,-20,-20,20,-4,4,20,20,10,-20,20,-20,10,10,-20,20,-20,-20,-20,4,-20,-20,-20,-20,-20,20
80,-20,-20,6,-20,4,-2,-20,20,20,-20,-20,-8,20,20,20,20,4,-20,-12,-14,20,16,-16,-4,-20,20,20,20,10,20,-20,-4,20,-20,20,20,20,-16,20,-4,-20,20,20,-20,20,-2,-10,10,-2,18
90,-16,20,-20,20,20,-20,-20,-20,20,-20,12,8,-20,20,-8,20,8,20,20,20,20,20,20,-20,20,-20,-20,-16,-20,-20,-20,-20,-20,4,20,20,-20,-8,-20,20,-20,-20,20,20,-20,20,-20,20,20,20
100,-20,12,20,20,-20,20,16,20,-20,-20,20,-20,4,20,-10,20,-20,20,-20,-20,20,20,20,20,20,-12,20,20,-20,-20,-20,20,-20,20,-20,-4,20,20,20,-16,20,-20,20,-20,-20,16,-10,16,20,20
110,-20,20,20,20,-20,-12,-20,20,20,-20,-20,-20,4,-20,-20,-20,-20,20,-20,20,4,-20,-20,20,-20,-20,20,20,-20,4,-20,20,20,-20,4,20,-20,20,20,-20,4,-20,20,-20,20,-4,20,20,20,20
120,20,-20,20,20,-20,20,-20,-4,-20,20,20,-20,-20,-20,-20,20,-20,-20,4,-20,-20,-20,4,-20,20,20,-20,-20,4,-20,-20,-20,-20,20,20,4,-8,-20,20,-20,-20,-20,-20,20,-20,-20,-4,-20,-20,20
130,-20,20,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,20,4,-20,-20,20,-20,-20,16,20,20,-20,20,20,-8,-20,-20,20,-20,-20,-8,20,20,-20,20,16,20,-20,4,20,20,-20,-20,-20,-4,-20
140,20,-8,20,-20,-20,20,20,-20,20,20,-8,-8,20,-20,-20,-20,-4,4,20,-20,-20,-20,-20,20,20,-20,4,20,-4,-20,20,4,20,-20,-20,-20,-20,-20,4,-20,-20,-20,-20,-20,-20,4,20,4,-20,-4
150,-20,20,-20,20,-20,-20,20,20,-20,16,20,-20,-8,20,-20,-20,-8,-8,-20,-8,-20,4,-4,4,20,-20,20,20,20,20,-20,20,20,-20,-20,-4,-20,-20,-20,-20,-20,20,20,-20,-20,-20,20,-20,-8,-20
160,20,-20,20,-4,-4,-8,-20,20,-8,-20,4,-20,-20,-20,20,20,20,-4,16,-20,-20,20,-4,-4,16,4,4,-4,20,-4,20,20,20,20,16,20,20,-8,16,-8,20,-20,-20,-20,-4,20,4,20,-4,-4
170,20,-20,-20,-8,-8,-20,20,-4,-4,4,-4,20,-8,-4,-20,-8,4,-20,20,-8,20,-8,-20,-20,20,16,-20,-20,4,-20,-20,-20,20,16,-20,-4,20,-20,4,-20,-8,-20,-20,20,-4,-20,20,16,4,-20
180,20,-20,20,-20,-20,20,16,-20,-4,-8,20,4,16,-20,20,-8,20,16,20,-4,20,-20,-20,-20,20,16,-20,-4,20,-8,4,-4,-8,20,-20,-4,-20,-20,-8,-20,20,-8,-20,-4,-20,-8,-4,-4,16,-20
190,20,20,-8,-20,4,20,-20,-4,-8,20,-8,-4,4,-20,-8,20,20,-20,-20,20,4,-20,-8,-20,20,-8,20,-20,-20,4,-20,20,20,-8,20,20,20,-8,-20,20,-20,-20,20,16,20,4,-20,20,16,-20
200,20,-20,-20,-8,-8,-20,-8,-20,-8,20,-20,-20,20,-8,20,-4,20,-20,-8,-20,-20,20,16,20,-8,20,-20,-20,-8,20,4,20,4,20,-8,16,-20,20,20,-20,20,20,20,16,4,20,-20,-20,-8,20
